dataset,method,bin,dev,test
codex,RDS+ (RR),4,1.0035838969051838,0.9933954587055219
codex,RDS+ (RR),5,0.9822132028639317,0.9775456051165993
codex,RDS+ (RR),6,0.9675179608166218,0.9678592059157185
codex,RDS+ (RR),7,0.9478929340839386,0.9484670493449714
codex,RDS+ (RR),8,0.9828272573649883,0.980074304231518
codex,RDS+ (RR),9,0.9335820153355598,0.9387530715683022
gsm8k,EMBED (RR),0,0.8151386603713036,3.5645422384176766
gsm8k,EMBED (RR),1,0.8433336094021797,3.670393120257397
gsm8k,EMBED (RR),2,0.9230955317616463,3.5073729107287726
gsm8k,EMBED (RR),3,0.8723032400012016,3.3025203724536505
gsm8k,EMBED (RR),4,0.8940185829997063,3.6348240787644923
gsm8k,EMBED (RR),5,0.9149062559008598,3.4922798106487813
gsm8k,EMBED (RR),6,0.9455861821770668,3.60163846433479
gsm8k,EMBED (RR),7,0.967756599187851,3.578194358025291
gsm8k,EMBED (RR),8,0.937836617231369,3.552655240547666
gsm8k,EMBED (RR),9,0.9062625542283058,3.5212907391664565
gsm8k,LESS (RR),0,0.699049387127161,4.426408422634943
gsm8k,LESS (RR),1,0.780235692858696,3.9908768628202123
gsm8k,LESS (RR),2,0.8180819228291512,3.9744393062736156
gsm8k,LESS (RR),3,0.8256388008594513,3.8479668011350827
gsm8k,LESS (RR),4,0.8579826951026917,3.9796005656449878
gsm8k,LESS (RR),5,0.8591203168034554,3.6175930878716587
gsm8k,LESS (RR),6,0.8976251929998398,3.8663609214042336
gsm8k,LESS (RR),7,0.8971354216337204,3.7907223025445598
gsm8k,LESS (RR),8,0.9134607464075089,3.9977131771987096
gsm8k,LESS (RR),9,0.9313274696469307,3.8931011861702816
gsm8k,RDS+ (RR),0,0.7661774680018425,4.730428219564581
gsm8k,RDS+ (RR),1,0.8661194816231728,3.1706365909063066
gsm8k,RDS+ (RR),2,1.0259720012545586,3.9913507728887563
gsm8k,RDS+ (RR),3,0.970666415989399,4.210078012500413
gsm8k,RDS+ (RR),4,0.9261134564876556,4.023542050252456
gsm8k,RDS+ (RR),5,0.9568339064717293,4.099659931216844
gsm8k,RDS+ (RR),6,0.9199205860495567,4.2167561151838555
gsm8k,RDS+ (RR),7,0.9617674276232719,3.933107725411676
gsm8k,RDS+ (RR),8,1.0111880749464035,4.079379796258784
gsm8k,RDS+ (RR),9,0.9448282197117805,3.8916176572905243
mmlu_pro,EMBED (RR),0,1.9716530229364122,8.959115597756302
mmlu_pro,EMBED (RR),1,1.9768145084381104,8.788518650695048
mmlu_pro,EMBED (RR),2,1.9756439438888005,8.629742595743625
mmlu_pro,EMBED (RR),3,1.9784743351595742,8.772195751640075
mmlu_pro,EMBED (RR),4,1.9698545353753225,8.87746077764066
mmlu_pro,EMBED (RR),5,1.9638708506311688,8.68001817051876
mmlu_pro,EMBED (RR),6,1.9896558616842543,9.448220377193486
mmlu_pro,EMBED (RR),7,1.944676718541554,8.73586185153653
mmlu_pro,EMBED (RR),8,1.9451222675187247,8.740821940269559
mmlu_pro,EMBED (RR),9,1.939773735829762,8.99356851385946
mmlu_pro,LESS (RR),0,1.7526328802108764,8.753808401168344
mmlu_pro,LESS (RR),1,1.809231892653874,8.62401350670831
mmlu_pro,LESS (RR),2,1.8284240211759295,8.634099682357084
mmlu_pro,LESS (RR),3,1.8308981350490026,8.508609454088072
mmlu_pro,LESS (RR),4,1.8404007579599109,7.846125850216188
mmlu_pro,LESS (RR),5,1.842851516178676,8.209619840488156
mmlu_pro,LESS (RR),6,1.8579135639326914,8.253538543754752
mmlu_pro,LESS (RR),7,1.8452748298645019,8.12386683144785
mmlu_pro,LESS (RR),8,1.8600206775324686,8.093743633161834
mmlu_pro,LESS (RR),9,1.8781753386769975,8.093924292184887
mmlu_pro,RDS+ (RR),0,1.9676079954419816,9.113860719896694
mmlu_pro,RDS+ (RR),1,1.8932348225797926,8.954277791994366
mmlu_pro,RDS+ (RR),2,1.8962117629391806,8.77545310323067
mmlu_pro,RDS+ (RR),3,1.939946311712265,8.692135223445106
mmlu_pro,RDS+ (RR),4,1.9576033779553004,9.36760529538894
mmlu_pro,RDS+ (RR),5,1.964121331487383,9.465695236710475
mmlu_pro,RDS+ (RR),6,1.9662115412099022,9.570786666600629
mmlu_pro,RDS+ (RR),7,1.9301851306642805,9.622774162309918
mmlu_pro,RDS+ (RR),8,1.9132985413074493,9.512145154297034
mmlu_pro,RDS+ (RR),9,1.9443493877138411,8.9696277823854
tydiqa,EMBED (RR),0,0.931050901611646,0.894980563744367
tydiqa,EMBED (RR),1,0.939250105784999,0.9162631367302232
tydiqa,EMBED (RR),2,0.9579260175426801,0.9241453928493957
tydiqa,EMBED (RR),3,1.0016460120677948,0.923472739465906
tydiqa,EMBED (RR),4,0.9557528735862838,0.9248014815094459
tydiqa,EMBED (RR),5,1.1136654391884804,0.951782690968327
tydiqa,EMBED (RR),6,0.9466359780894386,0.9240434159980953
tydiqa,EMBED (RR),7,0.8839171272185113,0.8957589850092359
tydiqa,EMBED (RR),8,0.8677854248219066,0.9001381374592531
tydiqa,EMBED (RR),9,0.9355475968784757,0.9175022454697163
tydiqa,LESS (RR),0,0.38065717700454926,0.7519400883056935
tydiqa,LESS (RR),1,0.4590213886565632,0.7909055681840856
tydiqa,LESS (RR),2,0.4813115621606509,0.792402555500901
tydiqa,LESS (RR),3,0.551213120834695,0.8107743265884324
tydiqa,LESS (RR),4,0.490399781614542,0.8040619409863792
tydiqa,LESS (RR),5,0.5308043050269285,0.8126349146898871
tydiqa,LESS (RR),6,0.5200590681698587,0.8144120490976428
tydiqa,LESS (RR),7,0.608587501777543,0.8260630455546071
tydiqa,LESS (RR),8,0.5830127307110362,0.8276345393614378
tydiqa,LESS (RR),9,0.6619125182429949,0.8372418292017934
tydiqa,RDS+ (RR),0,1.261471465229988,0.9706229925161509
tydiqa,RDS+ (RR),1,1.1082746767335467,0.9221853090907666
tydiqa,RDS+ (RR),2,1.16269361310535,0.92932021312646
tydiqa,RDS+ (RR),3,1.2104896853367488,0.9517376616286062
tydiqa,RDS+ (RR),4,1.2165269802014034,0.9589553729894976
tydiqa,RDS+ (RR),5,1.0579641924964056,0.9165234115955772
tydiqa,RDS+ (RR),6,0.8818743129571279,0.8793910360308641
tydiqa,RDS+ (RR),7,0.878694001171324,0.9006134426774872
tydiqa,RDS+ (RR),8,0.9516271104415258,0.9132043786878153
tydiqa,RDS+ (RR),9,0.9569654795858595,0.9079547918150163
